,year,avg_tree_ring_width,lat,long,elevation,tree_species,organism_group,temp_anom
1700424,1945,434.3103448275862,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700425,1946,409.93103448275866,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700426,1947,373.3103448275862,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700427,1948,472.44827586206895,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700428,1949,411.41379310344826,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700429,1950,392.93103448275866,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700430,1951,504.5862068965517,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700431,1952,648.6551724137931,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700432,1953,648.9655172413792,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700433,1954,596.2413793103449,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700434,1955,588.9655172413792,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700435,1956,566.3103448275862,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700436,1957,537.3448275862069,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700437,1958,655.1724137931035,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700438,1959,637.1379310344827,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700439,1960,729.8965517241379,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700440,1961,531.1034482758621,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700441,1962,628.1034482758621,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700442,1963,525.6206896551723,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700443,1964,517.3103448275862,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700444,1965,403.89655172413785,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700445,1966,461.6206896551725,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700446,1967,377.89655172413785,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700447,1968,385.3448275862069,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700448,1969,339.93103448275866,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700449,1970,418.5862068965517,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700450,1971,443.93103448275866,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700451,1972,433.7241379310345,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700452,1973,376.41379310344826,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700453,1974,448.0344827586207,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700454,1975,324.4482758620689,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700455,1976,354.7241379310345,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700456,1977,379.3103448275862,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700457,1978,233.3793103448276,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700458,1979,253.1379310344828,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700459,1980,246.96551724137933,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700460,1981,293.82758620689657,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700461,1982,353.5172413793104,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700462,1983,290.68965517241384,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700463,1984,365.5517241379312,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700464,1985,383.13793103448273,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700465,1986,362.0344827586207,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700466,1987,387.5172413793104,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700467,1988,344.5172413793104,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700468,1989,293.6551724137931,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700469,1990,287.58620689655174,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700470,1991,284.7586206896552,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700471,1992,341.06896551724134,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700472,1993,348.1034482758621,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700473,1994,277.9310344827586,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700474,1995,263.31034482758616,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700475,1996,386.6206896551725,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1700476,1997,448.3793103448277,64.82,-163.7,61.0,Picea glauca (Moench) Voss,0,
1708626,1933,3863.0,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708627,1934,2572.0,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708628,1935,1211.0,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708629,1936,1388.0,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708630,1937,1887.5,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708631,1938,1506.5,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708632,1939,1281.5,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708633,1940,831.5,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708634,1941,791.3333333333335,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708635,1942,1064.6666666666667,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708636,1943,1530.333333333333,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708637,1944,1481.5,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708638,1945,2237.75,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708639,1946,2250.5,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708640,1947,2615.25,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708641,1948,2058.8,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708642,1949,1651.8,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708643,1950,1840.6,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708644,1951,1746.2,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708645,1952,2183.0,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708646,1953,1876.375,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708647,1954,2657.375,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708648,1955,2921.75,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708649,1956,2799.7272727272725,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708650,1957,2463.0,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708651,1958,2314.0714285714284,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708652,1959,2381.333333333333,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708653,1960,2171.333333333333,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708654,1961,1866.611111111111,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708655,1962,1578.166666666667,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708656,1963,1586.5555555555554,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708657,1964,1729.2777777777776,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708658,1965,1791.0,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708659,1966,1660.833333333333,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708660,1967,1563.388888888889,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708661,1968,1197.611111111111,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708662,1969,1074.611111111111,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708663,1970,1074.611111111111,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708664,1971,1240.0,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708665,1972,1138.9444444444443,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708666,1973,1184.2777777777776,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708667,1974,1362.6666666666667,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708668,1975,1474.9444444444446,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708669,1976,1371.388888888889,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708670,1977,1501.111111111111,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708671,1978,1245.888888888889,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708672,1979,1234.888888888889,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708673,1980,986.6111111111112,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708674,1981,1174.4444444444443,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708675,1982,1229.3333333333333,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708676,1983,1466.5555555555554,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708677,1984,1849.9444444444448,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708678,1985,1780.2777777777776,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708679,1986,1668.7777777777776,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708680,1987,1124.7777777777776,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708681,1988,1058.9444444444443,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708682,1989,866.8333333333335,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708683,1990,630.0,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708684,1991,610.5555555555555,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708685,1992,623.2777777777778,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708686,1993,543.2222222222222,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708687,1994,460.5555555555555,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708688,1995,310.9444444444445,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708689,1996,369.0555555555555,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708690,1997,369.1111111111112,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708691,1998,475.33333333333326,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708692,1999,399.72222222222223,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708693,2000,368.66666666666674,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708694,2001,332.4444444444445,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708695,2002,373.9444444444445,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708696,2003,390.33333333333326,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708697,2004,354.72222222222223,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708698,2005,254.61111111111111,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708699,2006,285.72222222222223,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708700,2007,291.72222222222223,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1708701,2008,387.6111111111112,61.7,-116.95,,Picea glauca (Moench) Voss,0,
1709079,1880,1505.5,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709080,1881,1182.6,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709081,1882,1001.8,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709082,1883,1101.8333333333333,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709083,1884,654.6666666666666,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709084,1885,1127.1666666666667,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709085,1886,876.0,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709086,1887,1214.5,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709087,1888,1398.7142857142858,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709088,1889,1627.75,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709089,1890,1498.25,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709090,1891,1821.0,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709091,1892,1812.111111111111,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709092,1893,1614.7,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709093,1894,1791.357142857143,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709094,1895,2217.733333333333,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709095,1896,1580.9375,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709096,1897,2087.2352941176478,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709097,1898,2279.722222222222,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709098,1899,1986.947368421053,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709099,1900,2269.619047619048,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709100,1901,2260.2727272727275,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709101,1902,2353.083333333333,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709102,1903,2727.16,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709103,1904,2233.703703703704,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709104,1905,1747.4333333333334,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709105,1906,2376.1666666666665,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709106,1907,1920.166666666667,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709107,1908,2436.2580645161293,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709108,1909,2345.75,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709109,1910,2399.53125,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709110,1911,2040.4375,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709111,1912,1856.3030303030305,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709112,1913,2021.6969696969693,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709113,1914,1925.0,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709114,1915,1985.2727272727277,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709115,1916,1990.636363636364,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709116,1917,2317.0,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709117,1918,2162.151515151515,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709118,1919,1409.5454545454545,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709119,1920,1647.7272727272727,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709120,1921,2025.1515151515152,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709121,1922,2066.939393939394,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709122,1923,1848.7272727272727,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709123,1924,1876.0,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709124,1925,2451.6060606060605,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709125,1926,1942.575757575757,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709126,1927,2234.060606060606,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709127,1928,2108.4242424242425,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709128,1929,1674.4545454545455,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709129,1930,1795.4545454545455,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709130,1931,1799.3636363636365,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709131,1932,2474.575757575757,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709132,1933,2782.060606060606,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709133,1934,2286.333333333333,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709134,1935,2471.333333333333,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709135,1936,2509.6363636363635,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709136,1937,1703.8787878787882,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709137,1938,1724.3939393939395,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709138,1939,1805.2727272727277,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709139,1940,1739.1818181818182,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709140,1941,1928.7878787878788,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709141,1942,2231.969696969697,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709142,1943,2300.212121212121,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709143,1944,2845.060606060606,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709144,1945,3413.909090909091,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709145,1946,3558.939393939394,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709146,1947,2909.848484848485,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709147,1948,3059.181818181818,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709148,1949,3411.5454545454545,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709149,1950,2788.909090909091,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709150,1951,2796.242424242424,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709151,1952,2980.575757575757,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709152,1953,2845.4848484848485,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709153,1954,2294.7272727272725,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709154,1955,3054.969696969697,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709155,1956,3378.0303030303025,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709156,1957,1987.060606060606,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709157,1958,2567.5454545454545,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709158,1959,2287.969696969697,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709159,1960,1797.090909090909,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709160,1961,1492.969696969697,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709161,1962,1340.8181818181818,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709162,1963,1488.7272727272727,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709163,1964,1389.5151515151513,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709164,1965,2401.060606060606,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709165,1966,2083.696969696969,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709166,1967,2087.6666666666665,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709167,1968,2314.212121212121,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709168,1969,2401.5454545454545,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709169,1970,1995.030303030303,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709170,1971,2826.212121212121,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709171,1972,2575.848484848485,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709172,1973,2139.939393939394,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709173,1974,2506.818181818182,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709174,1975,2321.848484848485,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709175,1976,2502.575757575757,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709176,1977,2473.454545454545,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709177,1978,2011.4545454545453,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709178,1979,1728.1818181818182,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709179,1980,1797.2121212121212,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709180,1981,1501.969696969697,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709181,1982,1164.5454545454545,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709182,1983,1368.2121212121212,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709183,1984,1208.7878787878788,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709184,1985,1279.4848484848485,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709185,1986,1587.3030303030305,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709186,1987,1524.7575757575758,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709187,1988,927.878787878788,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709188,1989,1229.7878787878788,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709189,1990,936.2424242424244,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709190,1991,1230.5757575757575,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709191,1992,1181.969696969697,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709192,1993,1202.2727272727273,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709193,1994,1620.3030303030305,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709194,1995,1125.121212121212,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709195,1996,1346.030303030303,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709196,1997,1070.5,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709197,1998,837.78125,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709198,1999,491.09375,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709199,2000,505.0625,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709200,2001,737.15625,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1709201,2002,-3944.1,55.63,-104.73,360.0,Picea glauca (Moench) Voss,0,
1714017,1880,193.52,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714018,1881,208.72,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714019,1882,186.28,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714020,1883,150.68,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714021,1884,161.36,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714022,1885,293.52,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714023,1886,230.8,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714024,1887,258.56,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714025,1888,231.04,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714026,1889,241.68,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714027,1890,233.56,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714028,1891,203.64,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714029,1892,237.0,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714030,1893,233.36,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714031,1894,261.44,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714032,1895,268.6,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714033,1896,241.68,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714034,1897,300.0,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714035,1898,265.04,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714036,1899,227.04,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714037,1900,337.04,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714038,1901,243.36,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714039,1902,275.6,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714040,1903,266.04,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714041,1904,387.70833333333326,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714042,1905,402.66666666666674,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714043,1906,429.08333333333326,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714044,1907,494.875,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714045,1908,390.41666666666674,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714046,1909,337.5416666666667,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714047,1910,303.5416666666667,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714048,1911,362.16666666666674,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714049,1912,298.25,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714050,1913,361.0,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714051,1914,295.0833333333333,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714052,1915,331.625,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714053,1916,445.16666666666674,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714054,1917,549.4583333333334,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714055,1918,601.5,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714056,1919,434.41666666666674,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714057,1920,541.7083333333334,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714058,1921,613.125,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714059,1922,291.9583333333333,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714060,1923,640.875,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714061,1924,538.6086956521739,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714062,1925,643.3636363636364,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714063,1926,515.8636363636364,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714064,1927,516.0,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714065,1928,543.4090909090909,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714066,1929,566.5909090909091,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714067,1930,440.5217391304348,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714068,1931,389.9130434782609,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714069,1932,458.1304347826088,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714070,1933,359.5217391304348,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714071,1934,387.3478260869565,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714072,1935,489.2608695652174,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714073,1936,499.60869565217394,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714074,1937,519.0434782608696,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
1714075,1938,425.1304347826088,67.9167,-162.3,750.0,Picea glauca (Moench) Voss,0,
